record_type,record_id,actual,spark_result,python_result,spark_python_match,numerical_difference,spark_confidence,python_confidence,confidence_measure,final_consistency_status
customer,CUST0051884,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.6124,1.6132,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051890,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.3804,1.3809,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051893,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,2.5502,2.5509,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051895,High-Value Loyal,Promotion-Driven,Promotion-Driven,Match,N/A,1.609,1.6097,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051906,Promotion-Driven,At-Risk,At-Risk,Match,N/A,1.5228,1.5626,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051908,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.348,1.3489,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051913,Occasional,Occasional,Occasional,Match,N/A,1.0808,1.0753,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051923,Occasional,Occasional,Occasional,Match,N/A,1.2045,1.2067,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051924,At-Risk,Occasional,Occasional,Match,N/A,0.9472,0.978,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051931,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,1.2306,1.1976,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051937,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.0853,1.0855,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051950,Frequent,At-Risk,At-Risk,Match,N/A,1.2523,1.2773,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051952,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,1.0599,1.02,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051956,Occasional,Occasional,Occasional,Match,N/A,1.0646,1.0649,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051960,New,Occasional,Occasional,Match,N/A,0.5684,0.5668,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051961,Occasional,Occasional,Occasional,Match,N/A,1.1516,1.1528,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051968,Frequent,At-Risk,At-Risk,Match,N/A,0.7304,0.7037,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0051982,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,0.5416,0.5158,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0051998,Frequent,At-Risk,At-Risk,Match,N/A,0.7399,0.7698,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0052001,At-Risk,At-Risk,At-Risk,Match,N/A,1.5397,1.5159,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0052021,Frequent,At-Risk,At-Risk,Match,N/A,0.491,0.4944,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0052033,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,0.857,0.9038,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0052041,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,0.9098,0.9102,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0052045,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,0.5758,0.536,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0052049,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,2.0153,2.0159,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0052061,At-Risk,Occasional,Occasional,Match,N/A,1.0393,1.0379,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0052067,Occasional,Occasional,Occasional,Match,N/A,0.5062,0.4797,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0052072,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,1.7083,1.7364,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0052076,Frequent,At-Risk,At-Risk,Match,N/A,1.0436,1.0332,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0052085,Occasional,Occasional,Occasional,Match,N/A,1.0605,1.0653,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0052090,Occasional,Occasional,Occasional,Match,N/A,0.9208,0.9227,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0052092,Frequent,At-Risk,At-Risk,Match,N/A,1.3416,1.3633,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0052093,New,Occasional,Occasional,Match,N/A,0.7138,0.7084,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0052096,Occasional,Occasional,Occasional,Match,N/A,0.5236,0.528,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0052100,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.5565,1.5559,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0052110,High-Value Loyal,At-Risk,At-Risk,Match,N/A,1.1334,1.1904,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0052115,Promotion-Driven,Occasional,Occasional,Match,N/A,1.4305,1.4346,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0052123,Occasional,Occasional,Occasional,Match,N/A,1.3145,1.3226,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0052129,At-Risk,Occasional,Occasional,Match,N/A,0.7765,0.7835,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0052139,Occasional,Occasional,Occasional,Match,N/A,1.1749,1.1758,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0052143,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,2.2125,2.2134,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0052144,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,0.7219,0.7218,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0052153,Occasional,Occasional,Occasional,Match,N/A,0.9954,0.9624,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0052155,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,0.9774,0.9775,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0052156,Occasional,Occasional,Occasional,Match,N/A,0.8265,0.8258,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0052157,Frequent,At-Risk,At-Risk,Match,N/A,0.9061,0.9481,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0052170,Occasional,Occasional,Occasional,Match,N/A,1.1875,1.1903,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0052175,Occasional,At-Risk,At-Risk,Match,N/A,1.1623,1.1828,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0052177,Occasional,Occasional,Occasional,Match,N/A,1.2695,1.2695,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0052180,Occasional,Occasional,Occasional,Match,N/A,1.0642,1.0657,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0052183,Occasional,Occasional,Occasional,Match,N/A,0.9945,0.9778,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0052189,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,1.056,1.0936,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0052190,Occasional,Occasional,Occasional,Match,N/A,1.3322,1.3394,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0052199,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,1.1016,1.1407,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0052208,New,Occasional,Occasional,Match,N/A,1.3476,1.3488,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0052209,Occasional,Occasional,Occasional,Match,N/A,0.9832,0.9806,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0052211,At-Risk,At-Risk,At-Risk,Match,N/A,1.4152,1.3908,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0052213,Occasional,Occasional,Occasional,Match,N/A,1.0593,1.0622,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0052216,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.5492,1.5501,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0052222,Occasional,Occasional,Occasional,Match,N/A,1.0501,1.0554,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0052224,New,Occasional,Occasional,Match,N/A,1.0388,1.0407,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0052232,Occasional,Occasional,Occasional,Match,N/A,1.5696,1.5696,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0052233,At-Risk,Occasional,Occasional,Match,N/A,1.146,1.1703,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0052239,High-Value Loyal,At-Risk,At-Risk,Match,N/A,1.0384,1.0783,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0052241,Occasional,Occasional,Occasional,Match,N/A,0.4938,0.4731,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0052247,Occasional,Occasional,Occasional,Match,N/A,0.7598,0.7569,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0052254,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.3345,1.3339,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0052256,Occasional,Occasional,Occasional,Match,N/A,0.4097,0.41,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0052261,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.2674,1.2674,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0052271,Occasional,Occasional,Occasional,Match,N/A,0.9986,0.9878,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0052276,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,2.78,2.7798,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0052292,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.7968,1.7975,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0052301,Frequent,High-Value Loyal,High-Value Loyal,Match,N/A,0.9901,0.9585,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0052305,Occasional,Occasional,Occasional,Match,N/A,0.8315,0.8206,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0052312,Occasional,Occasional,Occasional,Match,N/A,0.9066,0.9101,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
