table,rule,row_key,column,original_value,injected_value
Inventory,inconsistent_unit,INV01194847,unit,pcs,pc
Inventory,inconsistent_unit,INV01194905,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01195013,unit,kg,Kg
Inventory,inconsistent_unit,INV01195067,unit,pcs,pc
Inventory,inconsistent_unit,INV01195092,unit,pcs,pc
Inventory,inconsistent_unit,INV01195232,unit,pcs,PCS
Inventory,inconsistent_unit,INV01195246,unit,pcs,pieces
Inventory,inconsistent_unit,INV01195321,unit,pcs,PCS
Inventory,inconsistent_unit,INV01195344,unit,pcs,pieces
Inventory,inconsistent_unit,INV01195374,unit,pcs,pc
Inventory,inconsistent_unit,INV01195402,unit,pcs,pc
Inventory,inconsistent_unit,INV01195556,unit,kg,Kg
Inventory,inconsistent_unit,INV01195559,unit,kg,kgs
Inventory,inconsistent_unit,INV01195599,unit,pcs,PCS
Inventory,inconsistent_unit,INV01195648,unit,liters,L
Inventory,inconsistent_unit,INV01195700,unit,kg,Kg
Inventory,inconsistent_unit,INV01195713,unit,kg,kilogram
Inventory,inconsistent_unit,INV01195714,unit,kg,kilogram
Inventory,inconsistent_unit,INV01195827,unit,pcs,PCS
Inventory,inconsistent_unit,INV01195892,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01196046,unit,liters,litres
Inventory,inconsistent_unit,INV01196105,unit,kg,kgs
Inventory,inconsistent_unit,INV01196285,unit,pcs,pieces
Inventory,inconsistent_unit,INV01196301,unit,pcs,pc
Inventory,inconsistent_unit,INV01196379,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01196391,unit,kg,kgs
Inventory,inconsistent_unit,INV01196582,unit,pcs,pieces
Inventory,inconsistent_unit,INV01196784,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01196794,unit,liters,ltr
Inventory,inconsistent_unit,INV01196955,unit,kg,kilogram
Inventory,inconsistent_unit,INV01196980,unit,pcs,PCS
Inventory,inconsistent_unit,INV01197093,unit,kg,KG
Inventory,inconsistent_unit,INV01197145,unit,pcs,PCS
Inventory,inconsistent_unit,INV01197219,unit,pcs,PCS
Inventory,inconsistent_unit,INV01197389,unit,kg,kilogram
Inventory,inconsistent_unit,INV01197434,unit,kg,kilogram
Inventory,inconsistent_unit,INV01197457,unit,liters,ltr
Inventory,inconsistent_unit,INV01197544,unit,pcs,PCS
Inventory,inconsistent_unit,INV01197614,unit,liters,Liters
Inventory,inconsistent_unit,INV01197796,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01197805,unit,kg,Kg
Inventory,inconsistent_unit,INV01197850,unit,pcs,pc
Inventory,inconsistent_unit,INV01198000,unit,pcs,pieces
Inventory,inconsistent_unit,INV01198005,unit,kg,KG
Inventory,inconsistent_unit,INV01198054,unit,pcs,pieces
Inventory,inconsistent_unit,INV01198065,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01198111,unit,pcs,pc
Inventory,inconsistent_unit,INV01198266,unit,pcs,pc
Inventory,inconsistent_unit,INV01198447,unit,liters,ltr
Inventory,inconsistent_unit,INV01198570,unit,kg,kilogram
Inventory,inconsistent_unit,INV01198571,unit,kg,kgs
Inventory,inconsistent_unit,INV01198693,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01198751,unit,pcs,PCS
Inventory,inconsistent_unit,INV01198766,unit,pcs,pieces
Inventory,inconsistent_unit,INV01198982,unit,pcs,pc
Inventory,inconsistent_unit,INV01199382,unit,kg,kilogram
Inventory,inconsistent_unit,INV01199406,unit,pcs,pc
Inventory,inconsistent_unit,INV01199508,unit,kg,kilogram
Inventory,inconsistent_unit,INV01199548,unit,kg,KG
Inventory,inconsistent_unit,INV01199617,unit,pcs,pieces
Inventory,inconsistent_unit,INV01199915,unit,kg,Kg
Inventory,inconsistent_unit,INV01200270,unit,liters,Liters
Inventory,inconsistent_unit,INV01200277,unit,liters,L
Inventory,inconsistent_unit,INV01200284,unit,liters,ltr
Inventory,inconsistent_unit,INV01200542,unit,pcs,pc
Inventory,inconsistent_unit,INV01200684,unit,pcs,pc
Inventory,inconsistent_unit,INV01200715,unit,pcs,pieces
Inventory,inconsistent_unit,INV01200811,unit,kg,Kg
Inventory,inconsistent_unit,INV01200894,unit,kg,kgs
Inventory,inconsistent_unit,INV01201154,unit,pcs,pieces
Inventory,inconsistent_unit,INV01201202,unit,kg,KG
Inventory,inconsistent_unit,INV01201206,unit,kg,kilogram
Inventory,inconsistent_unit,INV01201465,unit,kg,kilogram
Inventory,inconsistent_unit,INV01201688,unit,liters,litres
Inventory,inconsistent_unit,INV01201738,unit,pcs,pc
Inventory,inconsistent_unit,INV01201772,unit,kg,kgs
Inventory,inconsistent_unit,INV01201781,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01201887,unit,kg,KG
Inventory,inconsistent_unit,INV01202014,unit,pcs,pieces
Inventory,inconsistent_unit,INV01202121,unit,liters,litres
Inventory,inconsistent_unit,INV01202242,unit,liters,litres
Inventory,inconsistent_unit,INV01202274,unit,pcs,PCS
Inventory,inconsistent_unit,INV01202427,unit,pcs,pieces
Inventory,inconsistent_unit,INV01202463,unit,kg,kilogram
Inventory,inconsistent_unit,INV01202471,unit,kg,kilogram
Inventory,inconsistent_unit,INV01202486,unit,pcs,pc
Inventory,inconsistent_unit,INV01202655,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01202656,unit,pcs,PCS
Inventory,inconsistent_unit,INV01202669,unit,liters,Liters
Inventory,inconsistent_unit,INV01202680,unit,liters,Liters
Inventory,inconsistent_unit,INV01202807,unit,pcs,pieces
Inventory,inconsistent_unit,INV01202891,unit,kg,kgs
Inventory,inconsistent_unit,INV01202899,unit,kg,Kg
Inventory,inconsistent_unit,INV01202924,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01202942,unit,pcs,PCS
Inventory,inconsistent_unit,INV01203055,unit,pcs,pc
Inventory,inconsistent_unit,INV01203110,unit,pcs,pc
Inventory,inconsistent_unit,INV01203133,unit,pcs,PCS
Inventory,inconsistent_unit,INV01203144,unit,kg,kilogram
Inventory,inconsistent_unit,INV01203187,unit,pcs,pc
Inventory,inconsistent_unit,INV01203228,unit,liters,L
Inventory,inconsistent_unit,INV01203300,unit,kg,kilogram
Inventory,inconsistent_unit,INV01203953,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01203958,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01203967,unit,liters,litres
Inventory,inconsistent_unit,INV01203974,unit,pcs,pc
Inventory,inconsistent_unit,INV01204240,unit,pcs,pieces
Inventory,inconsistent_unit,INV01204454,unit,pcs,pc
Inventory,inconsistent_unit,INV01204477,unit,pcs,PCS
Inventory,inconsistent_unit,INV01204510,unit,pcs,PCS
Inventory,inconsistent_unit,INV01204524,unit,pcs,pieces
Inventory,inconsistent_unit,INV01204576,unit,kg,kilogram
Inventory,inconsistent_unit,INV01204818,unit,liters,ltr
Inventory,inconsistent_unit,INV01204904,unit,pcs,PCS
Inventory,inconsistent_unit,INV01204908,unit,pcs,pieces
Inventory,inconsistent_unit,INV01205053,unit,pcs,PCS
Inventory,inconsistent_unit,INV01205060,unit,liters,litres
Inventory,inconsistent_unit,INV01205152,unit,pcs,pc
Inventory,inconsistent_unit,INV01205311,unit,pcs,pc
Inventory,inconsistent_unit,INV01205320,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01205618,unit,pcs,PCS
Inventory,inconsistent_unit,INV01205831,unit,kg,KG
Inventory,inconsistent_unit,INV01205868,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01205869,unit,pcs,pc
Inventory,inconsistent_unit,INV01206062,unit,liters,L
Inventory,inconsistent_unit,INV01206145,unit,pcs,pc
Inventory,inconsistent_unit,INV01206160,unit,pcs,pc
Inventory,inconsistent_unit,INV01206220,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01206354,unit,pcs,PCS
Inventory,inconsistent_unit,INV01206381,unit,pcs,pieces
Inventory,inconsistent_unit,INV01206483,unit,liters,ltr
Inventory,inconsistent_unit,INV01206501,unit,pcs,pc
Inventory,inconsistent_unit,INV01206516,unit,liters,Liters
Inventory,inconsistent_unit,INV01206595,unit,pcs,pieces
Inventory,inconsistent_unit,INV01206660,unit,kg,kgs
Inventory,inconsistent_unit,INV01206779,unit,liters,litres
Inventory,inconsistent_unit,INV01206908,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01207070,unit,liters,Liters
Inventory,inconsistent_unit,INV01207149,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01207174,unit,liters,litres
Inventory,inconsistent_unit,INV01207640,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01207894,unit,pcs,PCS
Inventory,inconsistent_unit,INV01208134,unit,kg,kgs
Inventory,inconsistent_unit,INV01208347,unit,pcs,pieces
Inventory,inconsistent_unit,INV01208352,unit,kg,kgs
Inventory,inconsistent_unit,INV01208464,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01208661,unit,kg,Kg
Inventory,inconsistent_unit,INV01208792,unit,kg,kilogram
Inventory,inconsistent_unit,INV01208901,unit,pcs,pc
Inventory,inconsistent_unit,INV01208953,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01209018,unit,liters,litres
Inventory,inconsistent_unit,INV01209048,unit,liters,litres
Inventory,inconsistent_unit,INV01209134,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01209138,unit,pcs,PCS
Inventory,inconsistent_unit,INV01209248,unit,pcs,PCS
Inventory,inconsistent_unit,INV01209493,unit,kg,Kg
Inventory,inconsistent_unit,INV01209674,unit,pcs,pc
Inventory,inconsistent_unit,INV01209740,unit,pcs,pieces
Inventory,inconsistent_unit,INV01209752,unit,liters,Liters
Inventory,inconsistent_unit,INV01210282,unit,pcs,PCS
Inventory,inconsistent_unit,INV01210542,unit,liters,L
Inventory,inconsistent_unit,INV01210612,unit,kg,kgs
Inventory,inconsistent_unit,INV01210907,unit,kg,kilogram
Inventory,inconsistent_unit,INV01211042,unit,kg,kgs
Inventory,inconsistent_unit,INV01211050,unit,kg,KG
Inventory,inconsistent_unit,INV01211182,unit,kg,kgs
Inventory,inconsistent_unit,INV01211187,unit,kg,kgs
Inventory,inconsistent_unit,INV01211206,unit,pcs,PCS
Inventory,inconsistent_unit,INV01211498,unit,pcs,pieces
Inventory,inconsistent_unit,INV01211536,unit,liters,litres
Inventory,inconsistent_unit,INV01211645,unit,kg,kilogram
Inventory,inconsistent_unit,INV01211725,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01211759,unit,kg,kilogram
Inventory,inconsistent_unit,INV01212247,unit,liters,L
Inventory,inconsistent_unit,INV01212526,unit,liters,Liters
Inventory,inconsistent_unit,INV01212767,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01212876,unit,kg,kilogram
Inventory,inconsistent_unit,INV01213003,unit,kg,kilogram
Inventory,inconsistent_unit,INV01213018,unit,kg,Kg
Inventory,inconsistent_unit,INV01213063,unit,kg,Kg
Inventory,inconsistent_unit,INV01213066,unit,kg,Kg
Inventory,inconsistent_unit,INV01213127,unit,liters,ltr
Inventory,inconsistent_unit,INV01213143,unit,kg,kgs
Inventory,inconsistent_unit,INV01213335,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01213422,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01213524,unit,liters,litres
Inventory,inconsistent_unit,INV01213530,unit,pcs,pieces
Inventory,inconsistent_unit,INV01213615,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01213696,unit,kg,Kg
Inventory,inconsistent_unit,INV01213840,unit,kg,kilogram
Inventory,inconsistent_unit,INV01213971,unit,kg,Kg
Inventory,inconsistent_unit,INV01214012,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01214017,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01214040,unit,kg,kilogram
Inventory,inconsistent_unit,INV01214081,unit,pcs,pieces
Inventory,inconsistent_unit,INV01214163,unit,pcs,PCS
Inventory,inconsistent_unit,INV01214259,unit,kg,KG
Inventory,inconsistent_unit,INV01214360,unit,pcs,pc
Inventory,inconsistent_unit,INV01214446,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01214460,unit,kg,kilogram
Inventory,inconsistent_unit,INV01214500,unit,pcs,PCS
Inventory,inconsistent_unit,INV01214504,unit,pcs,pieces
Inventory,inconsistent_unit,INV01214618,unit,pcs,pieces
Inventory,inconsistent_unit,INV01214804,unit,liters,Liters
Inventory,inconsistent_unit,INV01214866,unit,pcs,pieces
Inventory,inconsistent_unit,INV01214927,unit,pcs,PCS
Inventory,inconsistent_unit,INV01215082,unit,pcs,pc
Inventory,inconsistent_unit,INV01215115,unit,kg,kilogram
Inventory,inconsistent_unit,INV01215143,unit,pcs,PCS
Inventory,inconsistent_unit,INV01215190,unit,liters,L
Inventory,inconsistent_unit,INV01215278,unit,kg,Kg
Inventory,inconsistent_unit,INV01215676,unit,kg,Kg
Inventory,inconsistent_unit,INV01215790,unit,pcs,PCS
Inventory,inconsistent_unit,INV01215792,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01215840,unit,kg,KG
Inventory,inconsistent_unit,INV01216366,unit,liters,ltr
Inventory,inconsistent_unit,INV01216378,unit,kg,Kg
Inventory,inconsistent_unit,INV01216488,unit,pcs,pieces
Inventory,inconsistent_unit,INV01216958,unit,kg,KG
Inventory,inconsistent_unit,INV01216975,unit,pcs,pc
Inventory,inconsistent_unit,INV01216998,unit,pcs,pc
Inventory,inconsistent_unit,INV01217081,unit,kg,kgs
Inventory,inconsistent_unit,INV01217188,unit,pcs,PCS
Inventory,inconsistent_unit,INV01217254,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01217314,unit,pcs,pc
Inventory,inconsistent_unit,INV01217404,unit,pcs,PCS
Inventory,inconsistent_unit,INV01217557,unit,kg,Kg
Inventory,inconsistent_unit,INV01217563,unit,pcs,pieces
Inventory,inconsistent_unit,INV01217650,unit,kg,kilogram
Inventory,inconsistent_unit,INV01217713,unit,pcs,pieces
Inventory,inconsistent_unit,INV01217811,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01217862,unit,liters,L
Inventory,inconsistent_unit,INV01218455,unit,pcs,PCS
Inventory,inconsistent_unit,INV01218476,unit,pcs,PCS
Inventory,inconsistent_unit,INV01218767,unit,kg,kgs
Inventory,inconsistent_unit,INV01218800,unit,pcs,pc
Inventory,inconsistent_unit,INV01218811,unit,pcs,PCS
Inventory,inconsistent_unit,INV01218845,unit,pcs,PCS
Inventory,inconsistent_unit,INV01218943,unit,pcs,pc
Inventory,inconsistent_unit,INV01218963,unit,pcs,PCS
Inventory,inconsistent_unit,INV01219062,unit,kg,kgs
Inventory,inconsistent_unit,INV01219137,unit,liters,L
Inventory,inconsistent_unit,INV01219140,unit,liters,litres
Inventory,inconsistent_unit,INV01219180,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01219196,unit,kg,Kg
Inventory,inconsistent_unit,INV01219432,unit,liters,L
Inventory,inconsistent_unit,INV01219434,unit,liters,Liters
Inventory,inconsistent_unit,INV01219461,unit,liters,Liters
Inventory,inconsistent_unit,INV01219503,unit,kg,kgs
Inventory,inconsistent_unit,INV01219541,unit,kg,kilogram
Inventory,inconsistent_unit,INV01219569,unit,liters,Liters
Inventory,inconsistent_unit,INV01219666,unit,pcs,pc
Inventory,inconsistent_unit,INV01219788,unit,pcs,pc
Inventory,inconsistent_unit,INV01219811,unit,pcs,PCS
Inventory,inconsistent_unit,INV01219967,unit,pcs,pieces
Inventory,inconsistent_unit,INV01220114,unit,pcs,PCS
Inventory,inconsistent_unit,INV01220133,unit,liters,L
Inventory,inconsistent_unit,INV01220271,unit,liters,litres
Inventory,inconsistent_unit,INV01220331,unit,kg,Kg
Inventory,inconsistent_unit,INV01220399,unit,liters,L
Inventory,inconsistent_unit,INV01220433,unit,pcs,PCS
Inventory,inconsistent_unit,INV01220484,unit,kg,KG
Inventory,inconsistent_unit,INV01220587,unit,liters,ltr
Inventory,inconsistent_unit,INV01220595,unit,pcs,pieces
Inventory,inconsistent_unit,INV01220636,unit,pcs,pieces
Inventory,inconsistent_unit,INV01220820,unit,liters,litres
Inventory,inconsistent_unit,INV01220965,unit,liters,Liters
Inventory,inconsistent_unit,INV01221030,unit,kg,kilogram
Inventory,inconsistent_unit,INV01221053,unit,pcs,pc
Inventory,inconsistent_unit,INV01221114,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01221125,unit,pcs,PCS
Inventory,inconsistent_unit,INV01221153,unit,kg,kgs
Inventory,inconsistent_unit,INV01221226,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01221339,unit,pcs,pieces
Inventory,inconsistent_unit,INV01221376,unit,liters,litres
Inventory,inconsistent_unit,INV01221734,unit,kg,Kg
Inventory,inconsistent_unit,INV01221893,unit,pcs,PCS
Inventory,inconsistent_unit,INV01221941,unit,liters,litres
Inventory,inconsistent_unit,INV01221953,unit,liters,L
Inventory,inconsistent_unit,INV01221996,unit,kg,Kg
Inventory,inconsistent_unit,INV01222063,unit,kg,kilogram
Inventory,inconsistent_unit,INV01222437,unit,kg,kilogram
Inventory,inconsistent_unit,INV01222474,unit,pcs,pc
Inventory,inconsistent_unit,INV01222480,unit,pcs,pc
Inventory,inconsistent_unit,INV01222495,unit,pcs,pieces
Inventory,inconsistent_unit,INV01222510,unit,liters,L
Inventory,inconsistent_unit,INV01222933,unit,liters,Liters
Inventory,inconsistent_unit,INV01223085,unit,liters,ltr
Inventory,inconsistent_unit,INV01223258,unit,liters,L
Inventory,inconsistent_unit,INV01223272,unit,kg,kgs
Inventory,inconsistent_unit,INV01223512,unit,liters,ltr
Inventory,inconsistent_unit,INV01223525,unit,pcs,pieces
Inventory,inconsistent_unit,INV01223626,unit,pcs,pc
Inventory,inconsistent_unit,INV01223814,unit,pcs,pieces
Inventory,inconsistent_unit,INV01223855,unit,kg,kilogram
Inventory,inconsistent_unit,INV01223859,unit,kg,kgs
Inventory,inconsistent_unit,INV01223866,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01223930,unit,liters,ltr
Inventory,inconsistent_unit,INV01224036,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01224043,unit,kg,kgs
Inventory,inconsistent_unit,INV01224075,unit,liters,ltr
Inventory,inconsistent_unit,INV01224106,unit,liters,ltr
Inventory,inconsistent_unit,INV01224363,unit,pcs,pc
Inventory,inconsistent_unit,INV01224446,unit,pcs,pc
Inventory,inconsistent_unit,INV01224534,unit,kg,kilogram
Inventory,inconsistent_unit,INV01224535,unit,kg,kilogram
Inventory,inconsistent_unit,INV01224571,unit,pcs,pieces
Inventory,inconsistent_unit,INV01224588,unit,pcs,pieces
Inventory,inconsistent_unit,INV01224592,unit,kg,KG
Inventory,inconsistent_unit,INV01224743,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01224802,unit,pcs,PCS
Inventory,inconsistent_unit,INV01224808,unit,pcs,pieces
Inventory,inconsistent_unit,INV01225192,unit,liters,Liters
Inventory,inconsistent_unit,INV01225914,unit,pcs,PCS
Inventory,inconsistent_unit,INV01226071,unit,liters,Liters
Inventory,inconsistent_unit,INV01226094,unit,kg,kilogram
Inventory,inconsistent_unit,INV01226117,unit,pcs,pieces
Inventory,inconsistent_unit,INV01226171,unit,liters,ltr
Inventory,inconsistent_unit,INV01226280,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01226481,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01226598,unit,liters,ltr
Inventory,inconsistent_unit,INV01226664,unit,kg,kilogram
Inventory,inconsistent_unit,INV01226720,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01226821,unit,pcs,PCS
Inventory,inconsistent_unit,INV01226822,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01226852,unit,kg,kgs
Inventory,inconsistent_unit,INV01226914,unit,liters,ltr
Inventory,inconsistent_unit,INV01227021,unit,liters,Liters
Inventory,inconsistent_unit,INV01227068,unit,pcs,pc
Inventory,inconsistent_unit,INV01227230,unit,kg,kgs
Inventory,inconsistent_unit,INV01227290,unit,pcs,pieces
Inventory,inconsistent_unit,INV01227407,unit,pcs,pc
Inventory,inconsistent_unit,INV01227484,unit,liters,L
Inventory,inconsistent_unit,INV01227615,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01227617,unit,pcs,pieces
Inventory,inconsistent_unit,INV01227761,unit,pcs,PCS
Inventory,inconsistent_unit,INV01227844,unit,pcs,PCS
Inventory,inconsistent_unit,INV01227859,unit,liters,Liters
Inventory,inconsistent_unit,INV01227993,unit,liters,Liters
Inventory,inconsistent_unit,INV01228411,unit,liters,Liters
Inventory,inconsistent_unit,INV01228456,unit,liters,Liters
Inventory,inconsistent_unit,INV01228721,unit,pcs,pc
Inventory,inconsistent_unit,INV01228891,unit,kg,Kg
Inventory,inconsistent_unit,INV01228952,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01229074,unit,pcs,pc
Inventory,inconsistent_unit,INV01229296,unit,pcs,PCS
Inventory,inconsistent_unit,INV01229351,unit,kg,Kg
Inventory,inconsistent_unit,INV01229461,unit,kg,kgs
Inventory,inconsistent_unit,INV01229650,unit,pcs,pieces
Inventory,inconsistent_unit,INV01229703,unit,liters,L
Inventory,inconsistent_unit,INV01229747,unit,kg,KG
Inventory,inconsistent_unit,INV01229823,unit,pcs,pieces
Inventory,inconsistent_unit,INV01229873,unit,liters,ltr
Inventory,inconsistent_unit,INV01229937,unit,pcs,pc
Inventory,inconsistent_unit,INV01229997,unit,pcs,pc
Inventory,inconsistent_unit,INV01230003,unit,pcs,pieces
Inventory,inconsistent_unit,INV01230053,unit,kg,kgs
Inventory,inconsistent_unit,INV01230086,unit,pcs,pc
Inventory,inconsistent_unit,INV01230181,unit,kg,kilogram
Inventory,inconsistent_unit,INV01230407,unit,liters,ltr
Inventory,inconsistent_unit,INV01230536,unit,liters,litres
Inventory,inconsistent_unit,INV01230684,unit,liters,ltr
Inventory,inconsistent_unit,INV01230696,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01230734,unit,kg,KG
Inventory,inconsistent_unit,INV01230800,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01230836,unit,pcs,pc
Inventory,inconsistent_unit,INV01230843,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01230880,unit,kg,KG
Inventory,inconsistent_unit,INV01230929,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01230952,unit,pcs,Pcs
Inventory,inconsistent_unit,INV01231024,unit,kg,kilogram
Inventory,inconsistent_unit,INV01231102,unit,liters,ltr
