inventory_id,item_id,location_id,date,opening_stock,received_stock,prepared_quantity,consumed_stock,closing_stock,unit,quarantine_reason
INV01082917,ITEM4528,LOC0025,2025-11-13,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV01082935,ITEM8087,LOC0025,2025-11-13,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV01082968,ITEM1584,LOC0025,2025-11-13,8.660,0.000,0.860,0.700,7.960,liters,orphan_foreign_key
INV01083189,ITEM9541,LOC0002,2025-11-14,3.000,6.000,3.000,2.000,7.000,pcs,orphan_foreign_key
INV01083341,ITEM0832,LOC0003,2025-11-14,2.000,0.000,1.000,1.000,1.000,pcs,orphan_foreign_key
INV01083570,ITEM3468,LOC0005,2025-11-14,4.000,0.000,1.000,0.000,4.000,pcs,orphan_foreign_key
INV01083992,ITEM9178,LOC0008,2025-11-14,0.560,0.000,0.170,0.000,0.560,kg,orphan_foreign_key
INV01084385,ITEM3647,LOC0011,2025-11-14,0.510,0.000,0.060,0.000,0.510,liters,orphan_foreign_key
INV01084559,ITEM1430,LOC0012,2025-11-14,0.230,1.780,0.800,0.800,1.210,kg,orphan_foreign_key
INV01084629,ITEM4798,LOC0012,2025-11-14,0.700,0.000,0.390,0.350,0.350,liters,orphan_foreign_key
INV01084885,ITEM3598,LOC0014,2025-11-14,3.000,0.000,2.000,2.000,1.000,pcs,orphan_foreign_key
INV01084892,ITEM4839,LOC0014,2025-11-14,5.000,0.000,1.000,0.000,5.000,pcs,orphan_foreign_key
INV01086328,ITEM2051,LOC0025,2025-11-14,4.000,0.000,1.000,1.000,3.000,pcs,orphan_foreign_key
INV01086344,ITEM9675,LOC0025,2025-11-14,0.100,0.000,0.020,0.000,0.100,liters,orphan_foreign_key
INV01087114,ITEM8703,LOC0005,2025-11-15,6.000,0.000,1.000,0.000,6.000,pcs,orphan_foreign_key
INV01087143,ITEM4536,LOC0005,2025-11-15,1.280,0.000,0.140,0.000,1.280,liters,orphan_foreign_key
INV01087595,ITEM8890,LOC0009,2025-11-15,4.200,0.000,0.100,0.000,4.200,kg,orphan_foreign_key
INV01088070,ITEM6384,LOC0012,2025-11-15,0.410,0.740,0.410,0.350,0.800,kg,orphan_foreign_key
INV01088107,ITEM5161,LOC0012,2025-11-15,2.020,0.000,0.480,0.000,2.020,liters,orphan_foreign_key
INV01088622,ITEM5163,LOC0016,2025-11-15,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV01088985,ITEM7545,LOC0019,2025-11-15,0.620,0.000,0.110,0.000,0.620,kg,orphan_foreign_key
INV01089078,ITEM7850,LOC0019,2025-11-15,0.930,0.000,0.350,0.350,0.580,liters,orphan_foreign_key
INV01089605,ITEM6279,LOC0023,2025-11-15,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV01089821,ITEM0223,LOC0025,2025-11-15,0.480,0.000,0.080,0.000,0.480,liters,orphan_foreign_key
INV01090051,ITEM9811,LOC0001,2025-11-16,0.460,0.860,0.500,0.500,0.820,liters,orphan_foreign_key
INV01090754,ITEM2426,LOC0006,2025-11-16,0.640,0.000,0.100,0.000,0.640,liters,orphan_foreign_key
INV01090856,ITEM3001,LOC0007,2025-11-16,2.000,4.000,2.000,2.000,4.000,pcs,orphan_foreign_key
INV01092356,ITEM2877,LOC0018,2025-11-16,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV01092383,ITEM9354,LOC0018,2025-11-16,0.650,0.000,0.040,0.000,0.650,kg,orphan_foreign_key
INV01092822,ITEM1285,LOC0021,2025-11-16,2.000,0.000,1.000,1.000,1.000,pcs,orphan_foreign_key
INV01093057,ITEM1387,LOC0023,2025-11-16,4.000,0.000,3.000,3.000,1.000,pcs,orphan_foreign_key
INV01093362,ITEM6945,LOC0025,2025-11-16,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV01094185,ITEM6243,LOC0006,2025-11-17,2.000,0.000,1.000,1.000,1.000,pcs,orphan_foreign_key
INV01094366,ITEM6694,LOC0007,2025-11-17,0.960,0.000,0.350,0.000,0.960,liters,orphan_foreign_key
INV01094532,ITEM6453,LOC0009,2025-11-17,11.000,0.000,2.000,0.000,11.000,pcs,orphan_foreign_key
INV01094590,ITEM3623,LOC0009,2025-11-17,3.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV01094753,ITEM5694,LOC0010,2025-11-17,1.000,2.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV01094821,ITEM1009,LOC0011,2025-11-17,0.840,0.000,0.080,0.000,0.840,kg,orphan_foreign_key
INV01096169,ITEM9113,LOC0020,2025-11-17,3.100,0.000,0.280,0.000,3.100,liters,orphan_foreign_key
INV01096525,ITEM5523,LOC0023,2025-11-17,3.080,0.000,0.910,0.800,2.230,kg,orphan_foreign_key
INV01097067,ITEM5584,LOC0002,2025-11-18,1.560,0.000,0.240,0.000,1.560,kg,orphan_foreign_key
INV01098267,ITEM7360,LOC0011,2025-11-18,3.000,0.000,2.000,1.000,2.000,pcs,orphan_foreign_key
INV01098355,ITEM5271,LOC0011,2025-11-18,1.960,0.000,0.010,0.000,1.960,kg,orphan_foreign_key
INV01098386,ITEM8570,LOC0011,2025-11-18,1.650,0.000,0.710,0.350,1.300,liters,orphan_foreign_key
INV01098411,ITEM5127,LOC0012,2025-11-18,2.000,0.000,1.000,1.000,1.000,pcs,orphan_foreign_key
INV01098760,ITEM1226,LOC0014,2025-11-18,4.000,0.000,1.000,0.000,4.000,pcs,orphan_foreign_key
INV01099068,ITEM7839,LOC0016,2025-11-18,1.440,2.910,1.750,1.750,2.600,liters,orphan_foreign_key
INV01099070,ITEM4966,LOC0016,2025-11-18,0.100,0.000,0.060,0.000,0.100,liters,orphan_foreign_key
INV01099107,ITEM8420,LOC0017,2025-11-18,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV01099124,ITEM2730,LOC0017,2025-11-18,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV01099847,ITEM0192,LOC0022,2025-11-18,3.710,0.000,0.200,0.000,3.710,kg,orphan_foreign_key
INV01100406,ITEM6886,LOC0001,2025-11-19,2.380,0.000,0.500,0.500,1.880,kg,orphan_foreign_key
INV01100865,ITEM6543,LOC0004,2025-11-19,1.000,2.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV01101545,ITEM0873,LOC0009,2025-11-19,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV01101848,ITEM6038,LOC0011,2025-11-19,0.940,0.000,0.620,0.500,0.440,liters,orphan_foreign_key
INV01102334,ITEM2902,LOC0015,2025-11-19,2.180,2.490,2.130,2.000,2.570,kg,orphan_foreign_key
INV01103006,ITEM1975,LOC0020,2025-11-19,3.000,0.000,2.000,1.000,2.000,pcs,orphan_foreign_key
INV01103121,ITEM5912,LOC0020,2025-11-19,1.280,0.000,0.290,0.000,1.280,liters,orphan_foreign_key
INV01103705,ITEM0960,LOC0025,2025-11-19,6.000,0.000,1.000,0.000,6.000,pcs,orphan_foreign_key
INV01103798,ITEM3062,LOC0025,2025-11-19,3.000,0.000,2.000,2.000,1.000,pcs,orphan_foreign_key
INV01103811,ITEM8706,LOC0025,2025-11-19,3.200,0.000,0.910,0.350,2.850,liters,orphan_foreign_key
INV01106113,ITEM9319,LOC0017,2025-11-20,2.000,6.000,3.000,3.000,5.000,pcs,orphan_foreign_key
INV01106128,ITEM9173,LOC0017,2025-11-20,17.000,0.000,4.000,3.000,14.000,pcs,orphan_foreign_key
INV01106142,ITEM5424,LOC0017,2025-11-20,1.600,0.000,0.020,0.000,1.600,kg,orphan_foreign_key
INV01106143,ITEM5385,LOC0017,2025-11-20,0.360,3.600,1.400,1.400,2.560,kg,orphan_foreign_key
INV01106421,ITEM1104,LOC0019,2025-11-20,0.440,0.000,0.010,0.000,0.440,kg,orphan_foreign_key
INV01106436,ITEM2799,LOC0019,2025-11-20,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV01106565,ITEM6316,LOC0020,2025-11-20,0.700,0.000,0.080,0.000,0.700,kg,orphan_foreign_key
INV01107191,ITEM4170,LOC0025,2025-11-20,1.170,0.000,0.120,0.000,1.170,liters,orphan_foreign_key
INV01107418,ITEM9095,LOC0001,2025-11-21,4.720,0.000,2.300,2.250,2.470,liters,orphan_foreign_key
INV01107508,ITEM8189,LOC0002,2025-11-21,7.000,0.000,1.000,0.000,7.000,pcs,orphan_foreign_key
INV01108603,ITEM1419,LOC0010,2025-11-21,0.590,0.000,0.130,0.000,0.590,kg,orphan_foreign_key
INV01108847,ITEM7665,LOC0012,2025-11-21,6.000,0.000,1.000,1.000,5.000,pcs,orphan_foreign_key
INV01109042,ITEM1421,LOC0013,2025-11-21,5.000,0.000,1.000,0.000,5.000,pcs,orphan_foreign_key
INV01109593,ITEM6981,LOC0017,2025-11-21,13.000,0.000,2.000,1.000,12.000,pcs,orphan_foreign_key
INV01109605,ITEM1998,LOC0017,2025-11-21,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV01109856,ITEM3027,LOC0019,2025-11-21,3.310,0.000,0.550,0.400,2.910,kg,orphan_foreign_key
INV01109859,ITEM0850,LOC0019,2025-11-21,5.330,0.000,1.770,1.600,3.730,kg,orphan_foreign_key
INV01109975,ITEM1705,LOC0020,2025-11-21,0.600,0.000,0.090,0.000,0.600,kg,orphan_foreign_key
INV01110019,ITEM5468,LOC0020,2025-11-21,2.000,6.000,3.000,3.000,5.000,pcs,orphan_foreign_key
INV01110194,ITEM5829,LOC0021,2025-11-21,1.000,0.000,0.090,0.000,1.000,liters,orphan_foreign_key
INV01110208,ITEM8150,LOC0021,2025-11-21,2.010,0.000,1.050,1.050,0.960,liters,orphan_foreign_key
INV01110440,ITEM6432,LOC0023,2025-11-21,9.000,0.000,1.000,0.000,9.000,pcs,orphan_foreign_key
INV01110746,ITEM4606,LOC0025,2025-11-21,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV01110802,ITEM6088,LOC0001,2025-11-22,4.000,0.000,2.000,1.000,3.000,pcs,orphan_foreign_key
INV01111059,ITEM4592,LOC0003,2025-11-22,7.000,0.000,2.000,2.000,5.000,pcs,orphan_foreign_key
INV01111646,ITEM9340,LOC0007,2025-11-22,3.630,0.000,0.740,0.300,3.040,kg,orphan_foreign_key
INV01111978,ITEM1415,LOC0009,2025-11-22,0.520,0.000,0.040,0.000,0.520,kg,orphan_foreign_key
INV01111999,ITEM1379,LOC0009,2025-11-22,3.930,0.000,1.540,1.050,2.880,liters,orphan_foreign_key
INV01112158,ITEM0582,LOC0010,2025-11-22,9.000,0.000,4.000,4.000,5.000,pcs,orphan_foreign_key
INV01112371,ITEM3203,LOC0012,2025-11-22,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV01112785,ITEM2214,LOC0015,2025-11-22,2.000,4.000,2.000,2.000,4.000,pcs,orphan_foreign_key
INV01112880,ITEM2200,LOC0016,2025-11-22,2.000,0.000,1.000,1.000,1.000,pcs,orphan_foreign_key
INV01113090,ITEM3364,LOC0017,2025-11-22,1.600,0.000,0.020,0.000,1.600,kg,orphan_foreign_key
INV01113260,ITEM6305,LOC0018,2025-11-22,1.550,0.000,1.050,1.050,0.500,liters,orphan_foreign_key
INV01113272,ITEM5146,LOC0018,2025-11-22,16.000,0.000,10.000,10.000,6.000,pcs,orphan_foreign_key
INV01113691,ITEM8102,LOC0021,2025-11-22,4.000,0.000,1.000,0.000,4.000,pcs,orphan_foreign_key
INV01113794,ITEM8792,LOC0022,2025-11-22,0.510,0.000,0.350,0.350,0.160,kg,orphan_foreign_key
INV01114005,ITEM7631,LOC0024,2025-11-22,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV01114491,ITEM9149,LOC0002,2025-11-23,3.000,0.000,2.000,1.000,2.000,pcs,orphan_foreign_key
INV01114610,ITEM1453,LOC0003,2025-11-23,2.000,4.000,2.000,2.000,4.000,pcs,orphan_foreign_key
INV01114670,ITEM2570,LOC0003,2025-11-23,10.000,0.000,2.000,0.000,10.000,pcs,orphan_foreign_key
INV01114764,ITEM2849,LOC0004,2025-11-23,1.950,0.000,0.350,0.350,1.600,kg,orphan_foreign_key
INV01114793,ITEM0575,LOC0004,2025-11-23,2.930,0.000,1.470,0.350,2.580,liters,orphan_foreign_key
INV01115036,ITEM4388,LOC0006,2025-11-23,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV01115086,ITEM7467,LOC0006,2025-11-23,5.000,0.000,2.000,1.000,4.000,pcs,orphan_foreign_key
INV01115171,ITEM3093,LOC0007,2025-11-23,5.000,0.000,2.000,1.000,4.000,pcs,orphan_foreign_key
INV01115573,ITEM9112,LOC0010,2025-11-23,5.000,9.000,5.000,4.000,10.000,pcs,orphan_foreign_key
INV01115823,ITEM6512,LOC0012,2025-11-23,1.120,0.000,0.140,0.000,1.080,kg,orphan_foreign_key
INV01116163,ITEM1180,LOC0014,2025-11-23,1.280,2.580,1.850,1.500,2.360,liters,orphan_foreign_key
INV01116657,ITEM0939,LOC0018,2025-11-23,2.060,0.000,0.920,0.000,2.060,kg,orphan_foreign_key
INV01116719,ITEM2396,LOC0018,2025-11-23,0.500,0.000,0.040,0.000,0.500,liters,orphan_foreign_key
INV01116829,ITEM3726,LOC0019,2025-11-23,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV01116930,ITEM8402,LOC0020,2025-11-23,1.960,2.520,2.100,2.100,2.380,kg,orphan_foreign_key
INV01117410,ITEM1528,LOC0023,2025-11-23,1.600,0.000,0.060,0.000,1.600,kg,orphan_foreign_key
INV01117653,ITEM2130,LOC0025,2025-11-23,6.000,0.000,1.000,0.000,6.000,pcs,orphan_foreign_key
INV01118377,ITEM7269,LOC0005,2025-11-24,0.750,0.000,0.060,0.000,0.750,kg,orphan_foreign_key
INV01119175,ITEM4605,LOC0011,2025-11-24,1.140,0.000,0.500,0.400,0.700,kg,orphan_foreign_key
INV01119178,ITEM6824,LOC0011,2025-11-24,2.000,6.000,3.000,2.000,6.000,pcs,orphan_foreign_key
INV01119255,ITEM4486,LOC0011,2025-11-24,1.000,2.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV01119288,ITEM4905,LOC0012,2025-11-24,0.310,0.510,0.300,0.300,0.520,kg,orphan_foreign_key
INV01119775,ITEM4960,LOC0015,2025-11-24,0.420,0.000,0.350,0.350,0.070,kg,orphan_foreign_key
INV01119799,ITEM7858,LOC0015,2025-11-24,0.920,0.000,0.270,0.000,0.920,liters,orphan_foreign_key
INV01120082,ITEM6523,LOC0017,2025-11-24,1.320,0.000,0.240,0.000,1.320,liters,orphan_foreign_key
INV01120214,ITEM8684,LOC0018,2025-11-24,0.650,0.000,0.170,0.000,0.650,liters,orphan_foreign_key
INV01120366,ITEM9711,LOC0019,2025-11-24,8.840,0.000,0.460,0.000,8.840,liters,orphan_foreign_key
INV01121161,ITEM2437,LOC0025,2025-11-24,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV01121250,ITEM2025,LOC0001,2025-11-25,4.000,0.000,1.000,0.000,4.000,pcs,orphan_foreign_key
INV01121486,ITEM3098,LOC0002,2025-11-25,1.440,2.330,1.400,1.400,2.370,liters,orphan_foreign_key
INV01121830,ITEM2099,LOC0005,2025-11-25,0.920,4.900,2.770,2.000,3.820,kg,orphan_foreign_key
INV01121974,ITEM8380,LOC0006,2025-11-25,2.010,0.000,0.400,0.400,1.610,kg,orphan_foreign_key
INV01122431,ITEM8342,LOC0009,2025-11-25,0.650,0.000,0.020,0.000,0.650,kg,orphan_foreign_key
INV01122728,ITEM8656,LOC0011,2025-11-25,2.010,0.000,0.090,0.000,2.010,liters,orphan_foreign_key
INV01123571,ITEM2043,LOC0017,2025-11-25,3.140,0.000,1.060,0.700,2.440,liters,orphan_foreign_key
INV01124124,ITEM9449,LOC0021,2025-11-25,4.000,0.000,2.000,1.000,3.000,pcs,orphan_foreign_key
INV01124741,ITEM9445,LOC0001,2025-11-26,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV01124869,ITEM9953,LOC0002,2025-11-26,0.860,0.000,0.120,0.000,0.860,liters,orphan_foreign_key
INV01125069,ITEM8556,LOC0003,2025-11-26,4.000,0.000,2.000,1.000,3.000,pcs,orphan_foreign_key
INV01125085,ITEM0873,LOC0003,2025-11-26,5.000,0.000,1.000,0.000,5.000,pcs,orphan_foreign_key
INV01125088,ITEM9503,LOC0003,2025-11-26,1.750,0.000,0.190,0.000,1.600,kg,orphan_foreign_key
INV01125154,ITEM7103,LOC0004,2025-11-26,0.790,0.000,0.180,0.000,0.790,liters,orphan_foreign_key
INV01125279,ITEM2793,LOC0005,2025-11-26,10.000,0.000,1.000,0.000,10.000,pcs,orphan_foreign_key
INV01125742,ITEM3565,LOC0008,2025-11-26,0.970,0.000,0.190,0.000,0.970,kg,orphan_foreign_key
INV01126072,ITEM5316,LOC0010,2025-11-26,2.000,0.000,1.000,1.000,1.000,pcs,orphan_foreign_key
INV01126296,ITEM8324,LOC0012,2025-11-26,0.680,0.000,0.140,0.000,0.680,kg,orphan_foreign_key
INV01127372,ITEM0921,LOC0020,2025-11-26,1.000,2.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV01127395,ITEM2800,LOC0020,2025-11-26,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV01127447,ITEM2350,LOC0020,2025-11-26,3.000,0.000,1.000,1.000,2.000,pcs,orphan_foreign_key
INV01127498,ITEM1640,LOC0020,2025-11-26,0.520,0.000,0.120,0.000,0.520,liters,orphan_foreign_key
INV01127892,ITEM2514,LOC0023,2025-11-26,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV01128107,ITEM1201,LOC0025,2025-11-26,1.950,0.000,0.040,0.000,1.950,kg,orphan_foreign_key
INV01128259,ITEM7569,LOC0001,2025-11-27,1.380,0.000,0.130,0.000,1.380,kg,orphan_foreign_key
INV01128897,ITEM9403,LOC0005,2025-11-27,1.850,0.000,1.470,1.050,0.800,liters,orphan_foreign_key
INV01128955,ITEM8052,LOC0006,2025-11-27,1.250,0.000,0.360,0.000,1.250,kg,orphan_foreign_key
INV01129277,ITEM2020,LOC0008,2025-11-27,0.310,2.010,1.150,1.050,1.270,kg,orphan_foreign_key
INV01129351,ITEM6748,LOC0009,2025-11-27,2.400,0.000,0.190,0.000,2.400,kg,orphan_foreign_key
INV01129675,ITEM1158,LOC0011,2025-11-27,4.000,0.000,1.000,0.000,4.000,pcs,orphan_foreign_key
INV01129703,ITEM8313,LOC0011,2025-11-27,2.000,0.000,1.000,0.000,1.000,pcs,orphan_foreign_key
INV01129777,ITEM1133,LOC0012,2025-11-27,1.720,0.000,0.110,0.000,1.720,kg,orphan_foreign_key
INV01130045,ITEM7986,LOC0014,2025-11-27,2.000,0.000,1.000,1.000,1.000,pcs,orphan_foreign_key
INV01130375,ITEM6515,LOC0016,2025-11-27,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV01130387,ITEM3390,LOC0016,2025-11-27,4.000,0.000,1.000,0.000,4.000,pcs,orphan_foreign_key
INV01130690,ITEM7784,LOC0018,2025-11-27,1.440,0.000,0.660,0.500,0.940,liters,orphan_foreign_key
INV01130706,ITEM9355,LOC0018,2025-11-27,0.410,0.000,0.160,0.000,0.410,liters,orphan_foreign_key
INV01130906,ITEM5360,LOC0020,2025-11-27,0.810,10.160,3.680,1.500,9.470,kg,orphan_foreign_key
INV01131216,ITEM8018,LOC0022,2025-11-27,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV01131884,ITEM6775,LOC0002,2025-11-28,11.700,0.000,5.830,4.500,7.200,kg,orphan_foreign_key
INV01132491,ITEM7714,LOC0006,2025-11-28,5.000,0.000,1.000,0.000,5.000,pcs,orphan_foreign_key
INV01132688,ITEM2512,LOC0007,2025-11-28,5.000,0.000,1.000,0.000,5.000,pcs,orphan_foreign_key
INV01132729,ITEM9798,LOC0008,2025-11-28,0.210,0.000,0.110,0.000,0.210,kg,orphan_foreign_key
INV01132774,ITEM7209,LOC0008,2025-11-28,0.980,2.300,1.160,1.050,2.230,kg,orphan_foreign_key
INV01133829,ITEM4415,LOC0016,2025-11-28,0.690,0.000,0.340,0.300,0.390,kg,orphan_foreign_key
INV01133886,ITEM1396,LOC0016,2025-11-28,0.350,0.370,0.350,0.350,0.370,kg,orphan_foreign_key
INV01135011,ITEM6470,LOC0024,2025-11-28,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV01135031,ITEM2142,LOC0024,2025-11-28,4.000,0.000,1.000,0.000,4.000,pcs,orphan_foreign_key
INV01135238,ITEM9811,LOC0001,2025-11-29,1.650,0.000,1.200,1.200,0.450,kg,orphan_foreign_key
INV01135252,ITEM3136,LOC0001,2025-11-29,2.250,5.090,3.200,3.200,4.140,kg,orphan_foreign_key
INV01135318,ITEM7746,LOC0001,2025-11-29,1.490,0.000,0.360,0.250,1.240,liters,orphan_foreign_key
INV01135419,ITEM4926,LOC0002,2025-11-29,5.000,24.000,10.000,9.000,20.000,pcs,orphan_foreign_key
INV01136276,ITEM2227,LOC0008,2025-11-29,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV01136370,ITEM3602,LOC0009,2025-11-29,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV01136615,ITEM3482,LOC0011,2025-11-29,0.120,0.760,0.340,0.300,0.580,kg,orphan_foreign_key
INV01137263,ITEM2598,LOC0015,2025-11-29,1.460,4.520,2.000,2.000,3.980,liters,orphan_foreign_key
INV01137379,ITEM2944,LOC0016,2025-11-29,0.170,0.560,0.350,0.350,0.380,kg,orphan_foreign_key
INV01138322,ITEM9145,LOC0023,2025-11-29,5.520,0.000,3.980,3.000,2.520,kg,orphan_foreign_key
INV01138376,ITEM0330,LOC0023,2025-11-29,39.000,0.000,11.000,9.000,30.000,pcs,orphan_foreign_key
INV01138572,ITEM6247,LOC0025,2025-11-29,0.300,0.510,0.300,0.300,0.510,liters,orphan_foreign_key
INV01139095,ITEM0715,LOC0003,2025-11-30,0.570,0.650,0.520,0.350,0.870,liters,orphan_foreign_key
INV01139512,ITEM7617,LOC0006,2025-11-30,2.110,7.350,3.410,3.150,6.310,liters,orphan_foreign_key
INV01139681,ITEM8185,LOC0008,2025-11-30,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV01139752,ITEM4007,LOC0008,2025-11-30,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV01139910,ITEM9788,LOC0009,2025-11-30,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV01140047,ITEM4292,LOC0010,2025-11-30,4.000,0.000,1.000,0.000,4.000,pcs,orphan_foreign_key
INV01140568,ITEM8104,LOC0014,2025-11-30,3.000,12.000,5.000,4.000,11.000,pcs,orphan_foreign_key
INV01141123,ITEM7022,LOC0018,2025-11-30,7.000,0.000,3.000,3.000,4.000,pcs,orphan_foreign_key
INV01141291,ITEM8431,LOC0019,2025-11-30,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV01141594,ITEM1037,LOC0021,2025-11-30,7.000,0.000,1.000,0.000,7.000,pcs,orphan_foreign_key
INV01141734,ITEM8830,LOC0022,2025-11-30,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV01142532,ITEM7169,LOC0003,2025-12-01,5.000,0.000,1.000,0.000,5.000,pcs,orphan_foreign_key
INV01143957,ITEM1511,LOC0013,2025-12-01,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV01144270,ITEM8030,LOC0015,2025-12-01,3.910,0.000,0.580,0.000,3.910,liters,orphan_foreign_key
INV01144421,ITEM8555,LOC0016,2025-12-01,22.000,0.000,4.000,3.000,19.000,pcs,orphan_foreign_key
INV01144666,ITEM5842,LOC0018,2025-12-01,0.390,0.520,0.350,0.350,0.560,kg,orphan_foreign_key
INV01144854,ITEM5152,LOC0019,2025-12-01,9.000,0.000,2.000,2.000,7.000,pcs,orphan_foreign_key
INV01145238,ITEM0520,LOC0022,2025-12-01,0.420,0.000,0.040,0.000,0.420,kg,orphan_foreign_key
INV01145939,ITEM4239,LOC0002,2025-12-02,0.400,0.000,0.030,0.000,0.400,kg,orphan_foreign_key
INV01146337,ITEM3757,LOC0005,2025-12-02,5.000,0.000,3.000,2.000,3.000,pcs,orphan_foreign_key
INV01146359,ITEM6606,LOC0005,2025-12-02,0.980,0.000,0.050,0.000,0.980,kg,orphan_foreign_key
INV01146687,ITEM6379,LOC0007,2025-12-02,6.000,0.000,3.000,2.000,4.000,pcs,orphan_foreign_key
INV01146866,ITEM1819,LOC0009,2025-12-02,1.920,0.000,1.450,0.500,0.610,kg,orphan_foreign_key
INV01147545,ITEM4409,LOC0014,2025-12-02,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV01147922,ITEM3795,LOC0016,2025-12-02,1.120,0.000,0.570,0.500,0.620,liters,orphan_foreign_key
INV01148389,ITEM6389,LOC0020,2025-12-02,0.460,1.300,0.600,0.600,1.160,liters,orphan_foreign_key
INV01148470,ITEM8976,LOC0020,2025-12-02,0.380,0.000,0.040,0.000,0.380,kg,orphan_foreign_key
INV01149353,ITEM5581,LOC0001,2025-12-03,24.000,0.000,19.000,17.000,7.000,pcs,orphan_foreign_key
INV01150108,ITEM1765,LOC0007,2025-12-03,1.470,0.000,0.600,0.600,0.870,kg,orphan_foreign_key
INV01151519,ITEM3976,LOC0017,2025-12-03,2.400,0.000,1.710,1.600,0.800,kg,orphan_foreign_key
INV01151593,ITEM2335,LOC0017,2025-12-03,0.390,0.000,0.080,0.000,0.390,liters,orphan_foreign_key
INV01152145,ITEM9549,LOC0021,2025-12-03,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV01152578,ITEM9552,LOC0024,2025-12-03,0.600,0.660,0.610,0.500,0.760,liters,orphan_foreign_key
INV01152960,ITEM6294,LOC0002,2025-12-04,3.000,5.000,3.000,3.000,5.000,pcs,orphan_foreign_key
INV01153190,ITEM4229,LOC0004,2025-12-04,4.000,0.000,1.000,0.000,4.000,pcs,orphan_foreign_key
INV01153977,ITEM8541,LOC0009,2025-12-04,0.830,6.040,2.300,1.400,5.470,liters,orphan_foreign_key
INV01154590,ITEM0404,LOC0014,2025-12-04,0.790,0.000,0.600,0.600,0.190,kg,orphan_foreign_key
INV01155090,ITEM3912,LOC0017,2025-12-04,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV01155587,ITEM8653,LOC0021,2025-12-04,2.730,0.000,0.080,0.000,2.730,kg,orphan_foreign_key
INV01155654,ITEM4387,LOC0021,2025-12-04,15.000,0.000,4.000,4.000,11.000,pcs,orphan_foreign_key
INV01155676,ITEM7330,LOC0021,2025-12-04,1.920,0.000,0.350,0.350,1.570,liters,orphan_foreign_key
INV01156374,ITEM6910,LOC0001,2025-12-05,2.220,0.000,0.750,0.750,1.470,liters,orphan_foreign_key
INV01157441,ITEM6943,LOC0009,2025-12-05,5.000,0.000,2.000,2.000,3.000,pcs,orphan_foreign_key
INV01158039,ITEM9230,LOC0013,2025-12-05,3.000,5.000,3.000,2.000,6.000,pcs,orphan_foreign_key
INV01158073,ITEM8990,LOC0013,2025-12-05,6.000,26.000,12.000,10.000,22.000,pcs,orphan_foreign_key
INV01158288,ITEM8550,LOC0015,2025-12-05,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV01158362,ITEM5772,LOC0015,2025-12-05,6.000,0.000,3.000,1.000,5.000,pcs,orphan_foreign_key
