wastage_id,item_id,location_id,date,quantity_wasted,unit,cost_of_waste,reason
WST0043362,ITEM0045,LOC0005,2025-09-20,1.780,kg,2120.09,Overproduction
WST0048618,ITEM0045,LOC0005,2025-10-22,0.330,kg,393.05,Overproduction
WST0058872,ITEM0045,LOC0005,2025-12-24,2.370,kg,2822.81,Spoilage
WST0006336,ITEM0045,LOC0006,2025-02-09,0.060,kg,71.46,PrepError
WST0007796,ITEM0045,LOC0006,2025-02-18,0.230,kg,273.94,Overproduction
WST0013525,ITEM0045,LOC0006,2025-03-25,0.550,kg,655.08,Spoilage
WST0029029,ITEM0045,LOC0006,2025-06-28,0.420,kg,500.25,PrepError
WST0030626,ITEM0045,LOC0006,2025-07-08,0.370,kg,440.69,Spoilage
WST0034282,ITEM0045,LOC0006,2025-07-30,0.640,kg,762.28,PrepError
WST0037056,ITEM0045,LOC0006,2025-08-14,2.130,kg,2536.96,Overproduction
WST0037379,ITEM0045,LOC0006,2025-08-16,0.610,kg,726.55,Spoilage
WST0038339,ITEM0045,LOC0006,2025-08-21,1.480,kg,1762.77,Overproduction
WST0008869,ITEM0045,LOC0007,2025-02-25,0.970,kg,1155.33,Spoilage
WST0017924,ITEM0045,LOC0007,2025-04-21,0.750,kg,893.30,Overproduction
WST0028270,ITEM0045,LOC0007,2025-06-23,0.560,kg,666.99,Expired
WST0029220,ITEM0045,LOC0007,2025-06-29,0.770,kg,917.12,Overproduction
WST0054947,ITEM0045,LOC0007,2025-11-30,3.040,kg,3620.82,Spoilage
WST0058891,ITEM0045,LOC0007,2025-12-24,2.550,kg,3037.20,Overproduction
WST0004311,ITEM0045,LOC0008,2025-01-27,1.740,kg,1985.31,Overproduction
WST0017779,ITEM0045,LOC0008,2025-04-20,0.880,kg,1048.13,Spoilage
WST0026472,ITEM0045,LOC0008,2025-06-12,0.820,kg,976.67,Overproduction
WST0028594,ITEM0045,LOC0008,2025-06-25,0.620,kg,738.46,Overproduction
WST0033109,ITEM0045,LOC0008,2025-07-23,1.070,kg,1274.43,Spoilage
WST0046063,ITEM0045,LOC0008,2025-10-06,0.150,kg,178.66,Expired
WST0003849,ITEM0045,LOC0009,2025-01-24,0.580,kg,661.77,Overproduction
WST0005743,ITEM0045,LOC0009,2025-02-05,1.330,kg,1584.11,PrepError
WST0005904,ITEM0045,LOC0009,2025-02-06,0.890,kg,1060.04,Spoilage
WST0017940,ITEM0045,LOC0009,2025-04-21,0.940,kg,1119.60,PrepError
WST0022298,ITEM0045,LOC0009,2025-05-18,3.120,kg,3716.11,Overproduction
WST0023815,ITEM0045,LOC0009,2025-05-27,2.340,kg,2787.08,Overproduction
WST0027609,ITEM0045,LOC0009,2025-06-19,0.720,kg,857.56,Expired
WST0029878,ITEM0045,LOC0009,2025-07-03,0.940,kg,1119.60,Spoilage
WST0047171,ITEM0045,LOC0009,2025-10-13,1.270,kg,1512.65,Expired
WST0000248,ITEM0045,LOC0010,2025-01-02,0.840,kg,958.42,Expired
WST0001292,ITEM0045,LOC0010,2025-01-08,0.620,kg,707.41,PrepError
WST0001598,ITEM0045,LOC0010,2025-01-10,0.500,kg,570.49,Overproduction
WST0002350,ITEM0045,LOC0010,2025-01-15,0.310,kg,353.70,Overproduction
WST0006513,ITEM0045,LOC0010,2025-02-10,0.820,kg,976.67,Overproduction
WST0014077,ITEM0045,LOC0010,2025-03-28,0.340,kg,404.96,Expired
WST0020358,ITEM0045,LOC0010,2025-05-06,1.070,kg,1274.43,Spoilage
WST0023304,ITEM0045,LOC0010,2025-05-24,0.670,kg,798.01,Spoilage
WST0023820,ITEM0045,LOC0010,2025-05-27,0.510,kg,607.44,Expired
WST0027617,ITEM0045,LOC0010,2025-06-19,0.560,kg,666.99,Spoilage
WST0028608,ITEM0045,LOC0010,2025-06-25,0.440,kg,524.07,Expired
WST0029240,ITEM0045,LOC0010,2025-06-29,0.710,kg,845.65,Overproduction
WST0030811,ITEM0045,LOC0010,2025-07-09,0.500,kg,595.53,Expired
WST0038923,ITEM0045,LOC0010,2025-08-24,2.030,kg,2417.85,Spoilage
WST0043908,ITEM0045,LOC0010,2025-09-23,0.600,kg,714.64,Overproduction
WST0044595,ITEM0045,LOC0010,2025-09-27,1.160,kg,1381.63,Spoilage
WST0001441,ITEM0045,LOC0011,2025-01-09,0.350,kg,399.34,Overproduction
WST0004658,ITEM0045,LOC0011,2025-01-29,0.250,kg,285.24,Spoilage
WST0014713,ITEM0045,LOC0011,2025-04-01,0.680,kg,809.92,Spoilage
WST0015040,ITEM0045,LOC0011,2025-04-03,0.610,kg,726.55,Overproduction
WST0029551,ITEM0045,LOC0011,2025-07-01,0.140,kg,166.75,Expired
WST0035755,ITEM0045,LOC0011,2025-08-07,0.760,kg,905.21,Overproduction
WST0037784,ITEM0045,LOC0011,2025-08-18,1.260,kg,1500.74,Overproduction
WST0044263,ITEM0045,LOC0011,2025-09-25,0.490,kg,583.62,Overproduction
WST0048499,ITEM0045,LOC0011,2025-10-21,0.880,kg,1048.13,Overproduction
WST0051519,ITEM0045,LOC0011,2025-11-09,0.150,kg,178.66,Spoilage
WST0053628,ITEM0045,LOC0011,2025-11-22,0.030,kg,35.73,Overproduction
WST0053799,ITEM0045,LOC0011,2025-11-23,0.500,kg,595.53,PrepError
WST0000933,ITEM0045,LOC0012,2025-01-06,0.630,kg,718.82,Expired
WST0008294,ITEM0045,LOC0012,2025-02-21,0.630,kg,750.37,Spoilage
WST0023489,ITEM0045,LOC0012,2025-05-25,0.600,kg,714.64,Spoilage
WST0024803,ITEM0045,LOC0012,2025-06-02,0.230,kg,273.94,Overproduction
WST0026347,ITEM0045,LOC0012,2025-06-11,0.440,kg,524.07,Overproduction
WST0038182,ITEM0045,LOC0012,2025-08-20,1.050,kg,1250.61,Overproduction
WST0043928,ITEM0045,LOC0012,2025-09-23,1.080,kg,1286.34,Overproduction
WST0051527,ITEM0045,LOC0012,2025-11-09,0.610,kg,726.55,Overproduction
WST0059625,ITEM0045,LOC0012,2025-12-28,0.810,kg,964.76,PrepError
WST0002872,ITEM0045,LOC0013,2025-01-18,1.550,kg,1768.52,Overproduction
WST0007059,ITEM0045,LOC0013,2025-02-13,1.120,kg,1333.99,Overproduction
WST0008592,ITEM0045,LOC0013,2025-02-23,0.180,kg,214.39,Overproduction
WST0013081,ITEM0045,LOC0013,2025-03-22,0.920,kg,1095.78,Overproduction
WST0043121,ITEM0045,LOC0013,2025-09-18,0.840,kg,1000.49,Spoilage
WST0043933,ITEM0045,LOC0013,2025-09-23,1.040,kg,1238.70,Overproduction
WST0047712,ITEM0045,LOC0013,2025-10-16,1.820,kg,2167.73,Spoilage
WST0001912,ITEM0045,LOC0014,2025-01-12,1.400,kg,1597.37,Spoilage
WST0007844,ITEM0045,LOC0014,2025-02-18,1.130,kg,1345.90,Overproduction
WST0012928,ITEM0045,LOC0014,2025-03-21,1.830,kg,2179.64,Overproduction
WST0013940,ITEM0045,LOC0014,2025-03-27,1.510,kg,1798.50,Overproduction
WST0032002,ITEM0045,LOC0014,2025-07-16,1.000,kg,1191.06,Overproduction
WST0036317,ITEM0045,LOC0014,2025-08-10,3.190,kg,3799.48,Overproduction
WST0050595,ITEM0045,LOC0014,2025-11-03,1.090,kg,1298.26,Overproduction
WST0012421,ITEM0045,LOC0015,2025-03-18,0.810,kg,964.76,Overproduction
WST0024032,ITEM0045,LOC0015,2025-05-28,1.050,kg,1250.61,Overproduction
WST0029089,ITEM0045,LOC0015,2025-06-28,0.500,kg,595.53,Expired
WST0039540,ITEM0045,LOC0015,2025-08-27,3.200,kg,3811.39,Overproduction
WST0040077,ITEM0045,LOC0015,2025-08-30,3.410,kg,4061.51,PrepError
WST0045311,ITEM0045,LOC0015,2025-10-01,0.230,kg,273.94,Overproduction
WST0047377,ITEM0045,LOC0015,2025-10-14,0.410,kg,488.33,Overproduction
WST0007368,ITEM0045,LOC0016,2025-02-15,0.810,kg,964.76,Overproduction
WST0008171,ITEM0045,LOC0016,2025-02-20,0.410,kg,488.33,Overproduction
WST0013236,ITEM0045,LOC0016,2025-03-23,2.150,kg,2560.78,Spoilage
WST0019110,ITEM0045,LOC0016,2025-04-28,0.340,kg,404.96,Spoilage
WST0026853,ITEM0045,LOC0016,2025-06-14,1.510,kg,1798.50,Overproduction
WST0027337,ITEM0045,LOC0016,2025-06-17,0.990,kg,1179.15,Overproduction
WST0033833,ITEM0045,LOC0016,2025-07-27,0.150,kg,178.66,Overproduction
WST0038607,ITEM0045,LOC0016,2025-08-22,3.980,kg,4740.42,Overproduction
WST0039905,ITEM0045,LOC0016,2025-08-29,5.340,kg,6360.26,Expired
WST0043956,ITEM0045,LOC0016,2025-09-23,0.410,kg,488.33,Expired
WST0044470,ITEM0045,LOC0016,2025-09-26,0.660,kg,786.10,Overproduction
WST0048688,ITEM0045,LOC0016,2025-10-22,0.190,kg,226.30,Expired
WST0052534,ITEM0045,LOC0016,2025-11-15,0.950,kg,1131.51,Overproduction
WST0054676,ITEM0045,LOC0016,2025-11-28,0.940,kg,1119.60,CustomerReturn
WST0055016,ITEM0045,LOC0016,2025-11-30,0.660,kg,786.10,Overproduction
WST0001475,ITEM0045,LOC0017,2025-01-09,0.910,kg,1038.29,Spoilage
WST0018928,ITEM0045,LOC0017,2025-04-27,0.610,kg,726.55,PrepError
WST0019480,ITEM0045,LOC0017,2025-04-30,0.110,kg,131.02,Overproduction
WST0027660,ITEM0045,LOC0017,2025-06-19,0.200,kg,238.21,Overproduction
WST0033681,ITEM0045,LOC0017,2025-07-26,0.810,kg,964.76,Spoilage
WST0055532,ITEM0045,LOC0017,2025-12-03,1.120,kg,1333.99,Spoilage
WST0009287,ITEM0045,LOC0018,2025-02-27,1.370,kg,1631.75,Overproduction
WST0011088,ITEM0045,LOC0018,2025-03-10,1.760,kg,2096.27,Spoilage
WST0013106,ITEM0045,LOC0018,2025-03-22,4.210,kg,5014.36,Spoilage
WST0017694,ITEM0045,LOC0018,2025-04-19,1.360,kg,1619.84,Overproduction
WST0033359,ITEM0045,LOC0018,2025-07-24,0.780,kg,929.03,Overproduction
WST0036535,ITEM0045,LOC0018,2025-08-11,7.930,kg,9445.11,Expired
WST0037641,ITEM0045,LOC0018,2025-08-17,11.380,kg,13554.26,Overproduction
WST0037840,ITEM0045,LOC0018,2025-08-18,9.920,kg,11815.32,Overproduction
WST0040791,ITEM0045,LOC0018,2025-09-03,1.810,kg,2155.82,Spoilage
WST0044655,ITEM0045,LOC0018,2025-09-27,1.660,kg,1977.16,Overproduction
WST0001813,ITEM0045,LOC0019,2025-01-11,1.590,kg,1814.16,Overproduction
WST0011955,ITEM0045,LOC0019,2025-03-15,1.290,kg,1536.47,Overproduction
WST0012961,ITEM0045,LOC0019,2025-03-21,0.750,kg,893.30,Overproduction
WST0018009,ITEM0045,LOC0019,2025-04-21,0.850,kg,1012.40,Spoilage
WST0039570,ITEM0045,LOC0019,2025-08-27,3.900,kg,4645.13,Overproduction
WST0052555,ITEM0045,LOC0019,2025-11-15,0.870,kg,1036.22,Overproduction
WST0003094,ITEM0045,LOC0020,2025-01-19,0.650,kg,741.64,Overproduction
WST0025415,ITEM0045,LOC0020,2025-06-05,0.870,kg,1036.22,Overproduction
WST0043303,ITEM0045,LOC0020,2025-09-19,1.160,kg,1381.63,Overproduction
WST0045990,ITEM0045,LOC0020,2025-10-05,0.320,kg,381.14,Expired
WST0056693,ITEM0045,LOC0020,2025-12-10,0.160,kg,190.57,Spoilage
WST0001506,ITEM0045,LOC0021,2025-01-09,0.830,kg,947.01,Overproduction
WST0001827,ITEM0045,LOC0021,2025-01-11,0.820,kg,935.60,Overproduction
WST0021107,ITEM0045,LOC0021,2025-05-10,0.750,kg,893.30,Spoilage
WST0022899,ITEM0045,LOC0021,2025-05-21,0.750,kg,893.30,Overproduction
WST0023229,ITEM0045,LOC0021,2025-05-23,0.730,kg,869.47,Overproduction
WST0026890,ITEM0045,LOC0021,2025-06-14,0.670,kg,798.01,Expired
WST0027684,ITEM0045,LOC0021,2025-06-19,0.300,kg,357.32,Overproduction
WST0031539,ITEM0045,LOC0021,2025-07-13,0.880,kg,1048.13,Expired
WST0034034,ITEM0045,LOC0021,2025-07-28,0.640,kg,762.28,PrepError
WST0035109,ITEM0045,LOC0021,2025-08-03,1.090,kg,1298.26,Overproduction
WST0039403,ITEM0045,LOC0021,2025-08-26,1.650,kg,1965.25,Spoilage
WST0042857,ITEM0045,LOC0021,2025-09-16,0.160,kg,190.57,Spoilage
WST0045341,ITEM0045,LOC0021,2025-10-01,0.710,kg,845.65,Overproduction
WST0047423,ITEM0045,LOC0021,2025-10-14,0.800,kg,952.85,Overproduction
WST0013275,ITEM0045,LOC0022,2025-03-23,2.840,kg,3382.61,Overproduction
WST0014788,ITEM0045,LOC0022,2025-04-01,0.840,kg,1000.49,Spoilage
WST0026746,ITEM0045,LOC0022,2025-06-13,0.970,kg,1155.33,Overproduction
WST0030735,ITEM0045,LOC0022,2025-07-08,1.010,kg,1202.97,Spoilage
WST0039214,ITEM0045,LOC0022,2025-08-25,4.290,kg,5109.65,Overproduction
WST0039409,ITEM0045,LOC0022,2025-08-26,4.380,kg,5216.84,Overproduction
WST0040974,ITEM0045,LOC0022,2025-09-04,0.830,kg,988.58,Overproduction
WST0043310,ITEM0045,LOC0022,2025-09-19,0.650,kg,774.19,Overproduction
WST0006960,ITEM0045,LOC0023,2025-02-12,0.610,kg,726.55,Spoilage
WST0007895,ITEM0045,LOC0023,2025-02-18,0.730,kg,869.47,PrepError
WST0023901,ITEM0045,LOC0023,2025-05-27,0.810,kg,964.76,PrepError
WST0025596,ITEM0045,LOC0023,2025-06-06,0.810,kg,964.76,Overproduction
WST0033036,ITEM0045,LOC0023,2025-07-22,1.250,kg,1488.82,Spoilage
WST0039420,ITEM0045,LOC0023,2025-08-26,2.660,kg,3168.22,Spoilage
WST0042699,ITEM0045,LOC0023,2025-09-15,0.600,kg,714.64,CustomerReturn
WST0047437,ITEM0045,LOC0023,2025-10-14,0.130,kg,154.84,Expired
WST0048101,ITEM0045,LOC0023,2025-10-18,0.460,kg,547.89,Spoilage
WST0049498,ITEM0045,LOC0023,2025-10-27,0.620,kg,738.46,Spoilage
WST0055886,ITEM0045,LOC0023,2025-12-05,2.210,kg,2632.24,Overproduction
WST0000489,ITEM0045,LOC0024,2025-01-03,0.870,kg,992.65,PrepError
WST0010146,ITEM0045,LOC0024,2025-03-04,0.380,kg,452.60,Overproduction
WST0016715,ITEM0045,LOC0024,2025-04-13,0.430,kg,512.16,Spoilage
WST0025082,ITEM0045,LOC0024,2025-06-03,0.430,kg,512.16,Expired
WST0030420,ITEM0045,LOC0024,2025-07-06,0.160,kg,190.57,Overproduction
WST0030745,ITEM0045,LOC0024,2025-07-08,0.280,kg,333.50,Spoilage
WST0037332,ITEM0045,LOC0024,2025-08-15,2.590,kg,3084.85,Spoilage
WST0057043,ITEM0045,LOC0024,2025-12-12,0.710,kg,845.65,Expired
WST0001025,ITEM0045,LOC0025,2025-01-06,0.520,kg,593.31,PrepError
WST0001215,ITEM0045,LOC0025,2025-01-07,0.400,kg,456.39,Overproduction
WST0002285,ITEM0045,LOC0025,2025-01-14,0.330,kg,376.52,Overproduction
WST0015456,ITEM0045,LOC0025,2025-04-05,0.130,kg,154.84,Overproduction
WST0021951,ITEM0045,LOC0025,2025-05-15,1.030,kg,1226.79,Overproduction
WST0030133,ITEM0045,LOC0025,2025-07-04,0.800,kg,952.85,Overproduction
WST0041137,ITEM0045,LOC0025,2025-09-05,0.520,kg,619.35,Overproduction
WST0048427,ITEM0045,LOC0025,2025-10-20,0.660,kg,786.10,Overproduction
WST0049514,ITEM0045,LOC0025,2025-10-27,0.940,kg,1119.60,Overproduction
WST0050342,ITEM0045,LOC0025,2025-11-01,0.320,kg,381.14,PrepError
WST0053408,ITEM0045,LOC0025,2025-11-20,0.950,kg,1131.51,Overproduction
WST0059211,ITEM0045,LOC0025,2025-12-25,1.850,kg,2203.46,PrepError
WST0060287,ITEM0045,LOC0025,2025-12-31,1.940,kg,2310.66,Overproduction
WST0000507,ITEM0046,LOC0001,2025-01-04,1.060,kg,2174.02,Overproduction
WST0001980,ITEM0046,LOC0001,2025-01-13,0.110,kg,225.61,Spoilage
WST0003628,ITEM0046,LOC0001,2025-01-23,0.470,kg,963.95,Overproduction
WST0008520,ITEM0046,LOC0001,2025-02-23,0.110,kg,239.52,Expired
WST0018052,ITEM0046,LOC0001,2025-04-22,0.210,kg,457.28,Overproduction
WST0020647,ITEM0046,LOC0001,2025-05-08,0.210,kg,457.28,Overproduction
WST0022582,ITEM0046,LOC0001,2025-05-20,0.180,kg,391.95,Spoilage
WST0025925,ITEM0046,LOC0001,2025-06-09,0.300,kg,653.25,Spoilage
WST0030930,ITEM0046,LOC0001,2025-07-10,0.310,kg,675.02,Overproduction
WST0031423,ITEM0046,LOC0001,2025-07-13,0.250,kg,544.38,CustomerReturn
WST0032728,ITEM0046,LOC0001,2025-07-21,0.150,kg,326.62,Overproduction
WST0034966,ITEM0046,LOC0001,2025-08-03,1.850,kg,4028.38,Spoilage
WST0050998,ITEM0046,LOC0001,2025-11-06,0.160,kg,357.04,Overproduction
WST0052906,ITEM0046,LOC0001,2025-11-18,0.250,kg,557.88,Overproduction
WST0006463,ITEM0046,LOC0002,2025-02-10,0.490,kg,1066.97,Overproduction
WST0006806,ITEM0046,LOC0002,2025-02-12,0.520,kg,1132.30,Spoilage
WST0007449,ITEM0046,LOC0002,2025-02-16,0.010,kg,21.78,Expired
WST0009657,ITEM0046,LOC0002,2025-03-02,0.510,kg,1110.53,Overproduction
WST0012156,ITEM0046,LOC0002,2025-03-17,0.270,kg,587.93,Spoilage
WST0014184,ITEM0046,LOC0002,2025-03-29,0.680,kg,1480.70,Spoilage
WST0035147,ITEM0046,LOC0002,2025-08-04,1.840,kg,4006.60,Overproduction
WST0040152,ITEM0046,LOC0002,2025-08-31,2.390,kg,5204.23,Spoilage
WST0043505,ITEM0046,LOC0002,2025-09-21,0.570,kg,1271.97,PrepError
WST0047128,ITEM0046,LOC0002,2025-10-13,0.630,kg,1405.86,Overproduction
WST0000681,ITEM0046,LOC0003,2025-01-05,0.220,kg,451.21,Overproduction
WST0001860,ITEM0046,LOC0003,2025-01-12,0.580,kg,1189.56,Overproduction
WST0012163,ITEM0046,LOC0003,2025-03-17,1.090,kg,2373.48,Overproduction
WST0016584,ITEM0046,LOC0003,2025-04-13,0.740,kg,1611.35,Overproduction
WST0020494,ITEM0046,LOC0003,2025-05-07,0.850,kg,1850.88,PrepError
WST0022414,ITEM0046,LOC0003,2025-05-19,1.330,kg,2896.08,Overproduction
WST0027566,ITEM0046,LOC0003,2025-06-19,0.420,kg,914.55,Overproduction
WST0030946,ITEM0046,LOC0003,2025-07-10,0.710,kg,1546.02,Overproduction
WST0032094,ITEM0046,LOC0003,2025-07-17,0.470,kg,1023.42,Overproduction
WST0036418,ITEM0046,LOC0003,2025-08-11,3.770,kg,8209.17,Spoilage
WST0036617,ITEM0046,LOC0003,2025-08-12,2.960,kg,6445.40,Expired
WST0041979,ITEM0046,LOC0003,2025-09-11,0.230,kg,513.25,Overproduction
WST0051471,ITEM0046,LOC0003,2025-11-09,0.190,kg,423.99,Expired
WST0051631,ITEM0046,LOC0003,2025-11-10,1.030,kg,2298.47,Spoilage
WST0056569,ITEM0046,LOC0003,2025-12-10,0.740,kg,1651.32,Spoilage
WST0006993,ITEM0046,LOC0004,2025-02-13,0.080,kg,174.20,Overproduction
WST0013025,ITEM0046,LOC0004,2025-03-22,0.990,kg,2155.72,Overproduction
WST0013316,ITEM0046,LOC0004,2025-03-24,0.590,kg,1284.72,CustomerReturn
WST0051172,ITEM0046,LOC0004,2025-11-07,0.310,kg,691.77,Overproduction
WST0051324,ITEM0046,LOC0004,2025-11-08,0.430,kg,959.55,Overproduction
WST0052301,ITEM0046,LOC0004,2025-11-14,0.660,kg,1472.80,Overproduction
WST0000879,ITEM0046,LOC0005,2025-01-06,0.480,kg,984.46,Spoilage
WST0003162,ITEM0046,LOC0005,2025-01-20,0.180,kg,369.17,Expired
WST0004948,ITEM0046,LOC0005,2025-01-31,0.090,kg,184.59,PrepError
WST0009367,ITEM0046,LOC0005,2025-02-28,0.210,kg,457.28,Overproduction
WST0009840,ITEM0046,LOC0005,2025-03-03,0.410,kg,892.78,Expired
WST0011511,ITEM0046,LOC0005,2025-03-13,0.920,kg,2003.30,Overproduction
WST0031306,ITEM0046,LOC0005,2025-07-12,0.520,kg,1132.30,Overproduction
WST0031772,ITEM0046,LOC0005,2025-07-15,0.380,kg,827.45,Expired
WST0032763,ITEM0046,LOC0005,2025-07-21,0.140,kg,304.85,Overproduction
WST0039464,ITEM0046,LOC0005,2025-08-27,1.140,kg,2482.35,Overproduction
WST0043363,ITEM0046,LOC0005,2025-09-20,0.720,kg,1606.69,Overproduction
WST0051031,ITEM0046,LOC0005,2025-11-06,0.390,kg,870.29,Overproduction
WST0004954,ITEM0046,LOC0006,2025-01-31,0.300,kg,615.29,Overproduction
WST0007937,ITEM0046,LOC0006,2025-02-19,0.150,kg,326.62,Overproduction
WST0010841,ITEM0046,LOC0006,2025-03-09,0.460,kg,1001.65,Spoilage
WST0013185,ITEM0046,LOC0006,2025-03-23,0.250,kg,544.38,Expired
WST0021171,ITEM0046,LOC0006,2025-05-11,0.300,kg,653.25,Spoilage
WST0029686,ITEM0046,LOC0006,2025-07-02,0.330,kg,718.58,Expired
WST0034107,ITEM0046,LOC0006,2025-07-29,0.230,kg,500.83,Overproduction
WST0049095,ITEM0046,LOC0006,2025-10-25,0.250,kg,557.88,Expired
WST0055939,ITEM0046,LOC0006,2025-12-06,0.040,kg,89.26,Expired
WST0057092,ITEM0046,LOC0006,2025-12-13,0.560,kg,1249.65,Expired
WST0057232,ITEM0046,LOC0006,2025-12-14,0.670,kg,1495.12,Overproduction
WST0000712,ITEM0046,LOC0007,2025-01-05,2.330,kg,4778.74,Overproduction
WST0001417,ITEM0046,LOC0007,2025-01-09,0.890,kg,1825.35,Overproduction
WST0003002,ITEM0046,LOC0007,2025-01-19,0.430,kg,881.91,Overproduction
WST0004963,ITEM0046,LOC0007,2025-01-31,0.050,kg,102.55,Overproduction
WST0006343,ITEM0046,LOC0007,2025-02-09,0.420,kg,914.55,Spoilage
WST0012542,ITEM0046,LOC0007,2025-03-19,1.540,kg,3353.35,Overproduction
WST0017626,ITEM0046,LOC0007,2025-04-19,0.790,kg,1720.22,Overproduction
WST0028755,ITEM0046,LOC0007,2025-06-26,0.330,kg,718.58,Overproduction
WST0039482,ITEM0046,LOC0007,2025-08-27,1.810,kg,3941.28,Expired
WST0041845,ITEM0046,LOC0007,2025-09-10,0.620,kg,1383.54,Overproduction
WST0050703,ITEM0046,LOC0007,2025-11-04,0.950,kg,2119.94,Overproduction
WST0055624,ITEM0046,LOC0007,2025-12-04,0.390,kg,870.29,Expired
WST0005584,ITEM0046,LOC0008,2025-02-04,1.240,kg,2700.10,Overproduction
WST0008113,ITEM0046,LOC0008,2025-02-20,0.740,kg,1611.35,Overproduction
WST0012045,ITEM0046,LOC0008,2025-03-16,1.190,kg,2591.22,Spoilage
WST0015180,ITEM0046,LOC0008,2025-04-04,1.080,kg,2351.70,Expired
WST0023987,ITEM0046,LOC0008,2025-05-28,0.500,kg,1088.75,Expired
WST0025340,ITEM0046,LOC0008,2025-06-05,0.460,kg,1001.65,Overproduction
WST0029701,ITEM0046,LOC0008,2025-07-02,0.770,kg,1676.68,Overproduction
WST0037968,ITEM0046,LOC0008,2025-08-19,2.910,kg,6336.52,Overproduction
WST0038157,ITEM0046,LOC0008,2025-08-20,4.740,kg,10321.35,Overproduction
WST0043716,ITEM0046,LOC0008,2025-09-22,0.760,kg,1695.96,Spoilage
WST0056269,ITEM0046,LOC0008,2025-12-08,0.450,kg,1004.18,Overproduction
WST0001094,ITEM0046,LOC0009,2025-01-07,0.780,kg,1599.75,Spoilage
WST0006850,ITEM0046,LOC0009,2025-02-12,0.420,kg,914.55,PrepError
WST0008709,ITEM0046,LOC0009,2025-02-24,0.220,kg,479.05,Expired
WST0031000,ITEM0046,LOC0009,2025-07-10,0.170,kg,370.18,Spoilage
WST0032785,ITEM0046,LOC0009,2025-07-21,0.270,kg,587.93,CustomerReturn
WST0034487,ITEM0046,LOC0009,2025-07-31,0.740,kg,1611.35,Overproduction
WST0035189,ITEM0046,LOC0009,2025-08-04,2.210,kg,4812.27,Overproduction
WST0040196,ITEM0046,LOC0009,2025-08-31,2.580,kg,5617.95,Overproduction
WST0043096,ITEM0046,LOC0009,2025-09-18,0.680,kg,1517.43,Overproduction
WST0053937,ITEM0046,LOC0009,2025-11-24,0.310,kg,691.77,Overproduction
WST0056953,ITEM0046,LOC0009,2025-12-12,0.330,kg,736.40,Overproduction
WST0007959,ITEM0046,LOC0010,2025-02-19,0.230,kg,500.83,PrepError
WST0022460,ITEM0046,LOC0010,2025-05-19,0.230,kg,500.83,Spoilage
WST0026487,ITEM0046,LOC0010,2025-06-12,0.130,kg,283.08,Expired
WST0033124,ITEM0046,LOC0010,2025-07-23,0.090,kg,195.98,Overproduction
WST0036281,ITEM0046,LOC0010,2025-08-10,0.740,kg,1611.35,Overproduction
WST0037404,ITEM0046,LOC0010,2025-08-16,0.680,kg,1480.70,CustomerReturn
WST0055297,ITEM0046,LOC0010,2025-12-02,0.210,kg,468.62,Overproduction
WST0013374,ITEM0046,LOC0011,2025-03-24,0.430,kg,936.32,Overproduction
WST0019590,ITEM0046,LOC0011,2025-05-01,0.110,kg,239.52,Overproduction
WST0020365,ITEM0046,LOC0011,2025-05-06,0.200,kg,435.50,Overproduction
WST0022467,ITEM0046,LOC0011,2025-05-19,0.250,kg,544.38,Overproduction
WST0037599,ITEM0046,LOC0011,2025-08-17,0.720,kg,1567.80,Spoilage
WST0038933,ITEM0046,LOC0011,2025-08-24,0.510,kg,1110.53,Expired
WST0060167,ITEM0046,LOC0011,2025-12-31,0.200,kg,446.30,Expired
WST0004178,ITEM0046,LOC0012,2025-01-26,0.410,kg,840.89,Overproduction
WST0009891,ITEM0046,LOC0012,2025-03-03,1.760,kg,3832.40,Overproduction
WST0012224,ITEM0046,LOC0012,2025-03-17,0.820,kg,1785.55,Overproduction
WST0018316,ITEM0046,LOC0012,2025-04-23,0.890,kg,1937.98,CustomerReturn
WST0019080,ITEM0046,LOC0012,2025-04-28,0.690,kg,1502.48,Spoilage
WST0020052,ITEM0046,LOC0012,2025-05-04,0.470,kg,1023.42,Overproduction
WST0033653,ITEM0046,LOC0012,2025-07-26,0.520,kg,1132.30,Expired
WST0036301,ITEM0046,LOC0012,2025-08-10,1.530,kg,3331.58,CustomerReturn
WST0037605,ITEM0046,LOC0012,2025-08-17,1.810,kg,3941.28,Expired
WST0038942,ITEM0046,LOC0012,2025-08-24,2.290,kg,4986.48,Expired
WST0045105,ITEM0046,LOC0012,2025-09-30,0.450,kg,1004.18,Expired
WST0002873,ITEM0046,LOC0013,2025-01-18,1.100,kg,2256.06,Expired
WST0003521,ITEM0046,LOC0013,2025-01-22,0.670,kg,1374.14,Spoilage
WST0004337,ITEM0046,LOC0013,2025-01-27,0.830,kg,1702.30,Overproduction
WST0009072,ITEM0046,LOC0013,2025-02-26,0.340,kg,740.35,Expired
WST0010239,ITEM0046,LOC0013,2025-03-05,0.850,kg,1850.88,Spoilage
WST0022481,ITEM0046,LOC0013,2025-05-19,0.380,kg,827.45,Expired
WST0026837,ITEM0046,LOC0013,2025-06-14,0.470,kg,1023.42,Overproduction
WST0032963,ITEM0046,LOC0013,2025-07-22,0.670,kg,1458.93,Overproduction
WST0038007,ITEM0046,LOC0013,2025-08-19,2.880,kg,6271.20,Expired
